"001187","0","","","3","01","HAN CHUN MAN          ***","","112, RUE GAL DE GAULLE","97300","CAYENNE","003230","","","*","CHAN CHUN MANN","","",""
"001188","0","","","3","01","BERLAND CHOP          ***","","91,AV DE LA LIBERTE","97300","CAYENNE","003200","","","*","","","",""
"001189","0","","","3","01","HO CHUNG MING         ***","","PK 7,5 RTE DE MONTJOLY","97302","CAYENNE","003230","","","*","","","",""
"001190","0","","","3","01","EPICERIE HAROLD","","VILL STE ROSE LIMA","97351","MATOURY","003860","","","P","MR MACHOS FRANC","","",""
"001191","0","","","3","01","CHAI WAI GUN          ***","","1,RUE ERNEST PREVOT","97300","CAYENNE","003690","","","*","CHAI WAI GUN","","",""
"001192","0","","","3","01","LEE KOON YUNG         ***","","15 AVENUE LA LIBERTE","97300","CAYENNE","003070","","","*","LEE-KOON-YUNG","","",""
"001193","0","","","3","01","PROMOFRUIT BLUE WHALE ***","","4, RUE MENTEL,PL MARCHE","97300","CAYENNE","003010","","","*","DESTIN","","",""
"001194","0","","","3","01","SHEN LANG FENG        ***","","PK 2,5 RTE DE RABAN","97300","CAYENNE","003230","","","*","CHEN LANG FENG","","",""
"001195","0","","","3","01","FUNG ROBERT           ***","","88, RUE RENE JADFARD","97300","CAYENNE","003870","","","*","CHONG CHOY 1060","","",""
"001196","0","","","3","01","CHONVILLE FRUITS LEGUMES","","3 RUE G.MONNERVILLE","97300","CAYENNE","003950","","","B","CHONVILLE","","",""
"001197","0","","","3","01","CHAUMET GILLES","","1010 RTE DE MONTABO","97300","CAYENNE","003090","","","B","CHAUMET","","",""
"001198","0","","","3","01","HO WAI HUNG","","3, RTE MANGO","97300","CAYENNE","003720","","","B","","","",""
"001200","0","","","3","01","MIDI CARAIBE","","19, LOT COLLERY III","97300","CAYENNE","003220","","","P","SAUQUET/ROSSINO","","",""
"001201","0","","","3","01","LA BELLE DE PEKIN","","66 AV GÉNARAL DE GAULLE","97310","KOUROU","003640","","","P","ZHOU XIAO","","",""
"001202","0","","","3","01","LIBRE SERVICE ZEPHIR","","LT ZEPHIR RT DEP N°1","97300","CAYENNE","003050","","","P","YE ZHU","","",""
"001203","0","","","3","01","LS MARIE","","16 RUE ROLAND BARRAT","97320","SAINT LAURENT","003840","","","C","ZENG YAZHU","","",""
"001204","0","","","3","01","STUFF BAZAR SASU","","2 RUE FERJUS ANTOINETTE","97310","KOUROU","002360","","","P","WONG ANDY","","",""
