"301","022611","2.00","3.22","12.00","2.98","24.00","2.89","24.00","2.89","24.00","2.89"
"301","022644","2.00","3.86","6.00","3.71","12.00","3.58","12.00","3.58","12.00","3.58"
"301","022814","2.00","2.69","24.00","2.41","48.00","2.31","48.00","2.31","48.00","2.31"
"301","023128","2.00","5.76","12.00","4.99","24.00","4.61","24.00","4.61","24.00","4.61"
"301","023133","2.00","3.83","6.00","3.69","12.00","3.62","12.00","3.62","12.00","3.62"
"301","023136","2.00","2.76","12.00","2.55","24.00","2.48","24.00","2.48","24.00","2.48"
"301","023137","2.00","1.92","10.00","1.85","20.00","1.76","20.00","1.76","20.00","1.76"
"301","023138","2.00","1.77","4.00","1.71","8.00","1.63","8.00","1.63","8.00","1.63"
"301","023148","2.00","2.30","12.00","2.15","24.00","2.05","24.00","2.05","24.00","2.05"
"301","023178","2.00","1.76","12.00","1.55","24.00","1.49","24.00","1.49","24.00","1.49"
"301","023505","2.00","1.64","16.00","1.59","32.00","1.53","32.00","1.53","32.00","1.53"
"301","023770","2.00","5.54","6.00","5.35","12.00","5.15","12.00","5.15","12.00","5.15"
"301","023811","2.00","1.56","12.00","1.50","24.00","1.40","24.00","1.40","24.00","1.40"
"301","023986","1.00","21.94","2.00","21.27","3.00","20.40","3.00","20.40","3.00","20.40"
"301","024057","2.00","1.18","12.00","1.07","24.00","1.00","24.00","1.00","24.00","1.00"
"301","024061","2.00","1.66","16.00","1.51","32.00","1.44","32.00","1.44","32.00","1.44"
"301","024130","2.00","3.61","16.00","3.28","32.00","3.14","32.00","3.14","32.00","3.14"
"301","024387","2.00","1.37","9.00","1.23","18.00","1.18","18.00","1.18","18.00","1.18"
"301","024389","2.00","1.32","9.00","1.19","18.00","1.14","18.00","1.14","18.00","1.14"
"301","024395","2.00","1.32","12.00","1.19","24.00","1.14","24.00","1.14","24.00","1.14"
"301","024525","2.00","9.57","6.00","8.93","12.00","8.29","12.00","8.29","12.00","8.29"
"301","024782","2.00","0.99","24.00","0.76","48.00","0.74","48.00","0.74","48.00","0.74"
"301","024832","2.00","2.49","4.00","2.19","8.00","1.99","8.00","1.99","8.00","1.99"
"301","024833","2.00","2.49","4.00","2.19","8.00","1.99","8.00","1.99","8.00","1.99"
"301","024834","2.00","2.49","4.00","2.19","8.00","1.99","8.00","1.99","8.00","1.99"
"301","024876","110.00","0.51","220.00","0.50","330.00","0.48","330.00","0.48","330.00","0.48"
"301","024906","2.00","1.66","20.00","1.54","40.00","1.41","40.00","1.41","40.00","1.41"
"301","024998","2.00","2.98","5.00","2.60","10.00","2.59","10.00","2.59","10.00","2.59"
"301","025004","1.00","5.91","4.00","5.70","9.00","5.49","9.00","5.49","9.00","5.49"
"301","025017","2.00","2.00","14.00","1.75","28.00","1.69","28.00","1.69","28.00","1.69"
"301","025323","1.00","16.06","2.00","15.24","3.00","14.94","3.00","14.94","3.00","14.94"
"301","025450","2.00","1.72","16.00","1.53","32.00","1.46","32.00","1.46","32.00","1.46"
"301","025661","5.00","10.84","10.00","10.45","15.00","9.84","15.00","9.84","15.00","9.84"
"301","025662","5.00","10.67","10.00","10.29","15.00","9.68","15.00","9.68","15.00","9.68"
"301","025663","5.00","10.32","10.00","9.95","15.00","9.36","15.00","9.36","15.00","9.36"
"301","025682","12.00","0.82","24.00","0.79","36.00","0.72","36.00","0.72","36.00","0.72"
"301","025751","2.00","2.41","12.00","2.31","24.00","2.23","24.00","2.23","24.00","2.23"
"301","025826","2.00","1.21","12.00","1.09","24.00","1.05","24.00","1.05","24.00","1.05"
"301","026121","2.00","3.69","5.00","3.45","10.00","3.25","10.00","3.25","10.00","3.25"
"301","026128","72.00","0.76","144.00","0.71","144.00","0.71","144.00","0.71","144.00","0.71"
"301","026227","30.00","1.33","60.00","1.28","90.00","1.22","90.00","1.22","90.00","1.22"
"301","026228","30.00","1.40","60.00","1.33","60.00","1.33","60.00","1.33","60.00","1.33"
"301","026250","2.00","2.16","12.00","1.93","24.00","1.87","24.00","1.87","24.00","1.87"
"301","026304","2.00","1.93","4.00","1.87","8.00","1.81","8.00","1.81","8.00","1.81"
"301","026306","2.00","3.30","6.00","3.05","12.00","2.92","12.00","2.92","12.00","2.92"
"301","026307","2.00","2.81","6.00","2.63","12.00","2.48","12.00","2.48","12.00","2.48"
"301","026350","2.00","1.85","12.00","1.77","24.00","1.67","24.00","1.67","24.00","1.67"
"301","026441","2.00","2.28","6.00","2.21","12.00","2.11","12.00","2.11","12.00","2.11"
"301","026461","2.00","2.30","7.00","2.23","14.00","2.14","14.00","2.14","14.00","2.14"
"301","026632","2.00","2.17","6.00","2.09","12.00","2.02","12.00","2.02","12.00","2.02"
"301","026761","2.00","5.00","3.00","4.76","5.00","4.58","5.00","4.58","5.00","4.58"
"301","026769","49.00","1.12","98.00","1.05","98.00","1.05","98.00","1.05","98.00","1.05"
"301","027167","2.00","1.80","6.00","1.65","12.00","1.54","12.00","1.54","12.00","1.54"
"301","027333","2.00","2.54","4.00","2.37","8.00","2.23","8.00","2.23","8.00","2.23"
"301","027520","2.00","4.33","6.00","4.17","12.00","4.02","12.00","4.02","12.00","4.02"
"301","027552","2.00","3.19","14.00","2.96","28.00","2.85","28.00","2.85","28.00","2.85"
"301","027681","2.00","1.96","5.00","1.79","10.00","1.67","10.00","1.67","10.00","1.67"
"301","027720","2.00","1.76","4.00","1.70","8.00","1.64","8.00","1.64","8.00","1.64"
"301","027904","1.00","11.45","2.00","11.23","3.00","10.65","3.00","10.65","3.00","10.65"
"301","027914","1.00","52.87","2.00","50.91","3.00","48.96","3.00","48.96","3.00","48.96"
"301","027990","1.00","15.27","2.00","14.71","3.00","14.14","3.00","14.14","3.00","14.14"
"301","028008","2.00","1.28","24.00","1.13","48.00","1.09","48.00","1.09","48.00","1.09"
