"","301","SFG","013009","5","4.09","4.09","","","3259422743010"
"","301","SFG","013010","1","3.97","3.97","","","3259422742013"
"","301","SFG","013010","2","3.97","3.97","","","3259422742013"
"","301","SFG","013010","5","3.82","3.82","","","3259422742013"
"","301","SFG","013034","1","3.50","3.50","","","3245391001558"
"","301","SFG","013034","2","3.50","3.50","","","3245391001558"
"","301","SFG","013049","1","1.75","1.75","","","3245391390188"
"","301","SFG","013049","2","1.75","1.75","","","3245391390188"
"","301","SFG","013092","1","1.51","1.51","","","3245390037176"
"","301","SFG","013092","2","1.51","1.51","","","3245390037176"
"","301","SFG","013127","1","8.59","8.59","","","3660989190511"
"","301","SFG","013127","2","8.59","8.59","","","3660989190511"
"","301","SFG","013127","3","8.26","8.26","","","3660989190511"
"","301","SFG","013127","5","7.60","7.60","","","3660989190511"
"","301","SFG","013172","1","1.29","1.29","","","3182180050321"
"","301","SFG","013172","2","1.29","1.29","","","3182180050321"
"","301","SFG","013172","3","1.25","1.25","","","3182180050321"
"","301","SFG","013173","1","1.38","1.38","","","3560070341740"
"","301","SFG","013173","2","1.38","1.38","","","3560070341740"
"","301","SFG","013173","3","1.32","1.32","","","3560070341740"
"","301","SFG","013173","4","1.43","1.43","","","3560070341740"
"","301","SFG","013173","5","1.17","1.17","","","3560070341740"
"","301","SFG","013479","1","2.14","2.14","","","3017800180426"
"","301","SFG","013479","2","2.14","2.14","","","3017800180426"
"","301","SFG","013479","3","2.14","2.14","","","3017800180426"
"","301","SFG","013479","5","2.14","2.14","","","3017800180426"
"","301","SFG","014776","1","2.80","2.80","","","8000430395587"
"","301","SFG","014776","2","2.80","2.80","","","8000430395587"
"","301","SFG","014776","5","2.55","2.55","","","8000430395587"
"","301","SFG","014991","1","0.68","0.68","","","3245390183989"
"","301","SFG","014991","2","0.68","0.68","","","3245390183989"
"","301","SFG","015087","1","7.98","7.98","","","3488330005563"
"","301","SFG","015087","2","7.98","7.98","","","3488330005563"
"","301","SFG","015087","3","7.68","7.68","","","3488330005563"
"","301","SFG","015087","5","7.06","7.06","","","3488330005563"
"","301","SFG","015475","1","3.50","3.50","","","0000078907850"
"","301","SFG","015475","2","3.50","3.50","","","0000078907850"
"","301","SFG","015475","3","3.50","3.50","","","0000078907850"
"","301","SFG","015475","5","3.40","3.40","","","0000078907850"
"","301","SFG","015478","1","3.50","3.50","","","0000078922648"
"","301","SFG","015478","2","3.50","3.50","","","0000078922648"
"","301","SFG","015478","3","3.50","3.50","","","0000078922648"
"","301","SFG","015478","5","3.40","3.40","","","0000078922648"
"","301","SFG","015496","1","7.99","7.99","","","0000078922693"
"","301","SFG","015496","2","7.99","7.99","","","0000078922693"
"","301","SFG","015496","3","7.99","7.99","","","0000078922693"
"","301","SFG","015496","5","7.89","7.89","","","0000078922693"
"","301","SFG","015824","1","8.74","8.74","","","3451790967986"
"","301","SFG","015824","2","8.74","8.74","","","3451790967986"
"","301","SFG","015824","3","8.67","8.67","","","3451790967986"
