"210","A1","F","886571","00371179","N","2","2","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574929","20180628","194735","20","842.98"
"210","A1","F","886581","00371180","N","2","2","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574924","20180628","194735","7","221.46"
"210","A1","F","886751","00371259","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574931","20180628","194735","21","382.11"
"210","A1","F","886761","00371263","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574932","20180628","194735","18","458.39"
"210","A1","F","886771","00371265","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574958","20180628","194735","10","291.24"
"210","A1","F","886781","00371266","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574957","20180628","194735","20","404.56"
"210","A1","F","886791","00371273","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574943","20180628","194735","38","671.85"
"210","A1","F","886801","00371275","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574942","20180628","194735","35","628.92"
"210","A1","F","886811","00371280","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574956","20180628","194735","22","469.83"
"210","A1","F","886821","00371284","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574978","20180628","194735","23","772.8"
"210","A1","F","886831","00371291","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574977","20180628","194735","29","730.04"
"210","CC","F","885731","041417","N","1","1","C21003","","CARREFOUR MARKET MORNE ROUGE","CMK","20180626","20180628","20180627","574905","20180628","194735","5","133.72"
"210","CC","F","885732","041417","N","2","2","C21003","","CARREFOUR MARKET MORNE ROUGE","CMK","20180626","20180628","20180628","574992","20180628","194735","16","518.56"
"210","CC","F","885851","8161","N","1","1","C21003","","CARREFOUR MARKET MORNE ROUGE","CMK","20180626","20180628","20180627","574907","20180628","194735","2","37.44"
"210","A1","F","881791","00301250","N","2","2","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180621","20180622","20180621","574468","20180625","194727","3","63.58"
"210","A1","F","882611","00301298","N","1","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180621","20180622","20180622","574541","20180627","194734","22","444.0"
"210","A1","F","883901","00301390","N","D","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180625","20180626","20180625","574666","20180628","194735","12","302.4"
"210","A1","F","883911","00301391","N","D","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180625","20180626","20180625","574668","20180628","194735","2","50.4"
"210","A1","F","883931","00301393","N","D","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180625","20180626","20180625","574662","20180628","194735","34","1316.16"
"210","A1","F","884181","00301402","N","1","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180625","20180626","20180625","574657","20180628","194735","62","1263.24"
"210","A1","F","884811","00301430","N","1","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180625","20180627","20180626","574753","20180628","194735","29","500.7"
"210","A1","F","884941","00301442","N","2","2","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180626","20180627","20180626","574811","20180628","194735","14","618.2"
"210","A1","F","885491","00301478","N","2","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180626","20180627","20180627","574879","20180628","194735","2","46.08"
"210","A1","F","885492","00301478","N","2","2","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180626","20180627","20180626","574812","20180628","194735","74","2530.32"
"210","A1","F","885801","00301499","N","1","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180626","20180627","20180627","574880","20180628","194735","43","1117.03"
"210","A1","F","887101","00301512","N","1","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180627","20180626","20180628","574987","20180628","194735","43","1566.44"
"210","A1","F","886991","00301589","N","D","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180627","20180627","20180627","574976","20180628","194735","13","471.48"
"210","A1","E","887051","00301601","N","1","1","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180627","20180628","0","0","20180627","124700","113","1862.04"
"210","A1","F","887311","00301676","N","2","2","C21005","","CARREFOUR MARKET RIVIERE SALEE","CMK","20180628","20180629","20180628","575003","20180628","194735","16","416.04"
"210","A1","F","881801","227242","N","1","1","C21006","","CARREFOUR MARKET SOGEMA SAS","CMK","20180621","20180622","20180621","574507","20180627","194734","3","113.64"
"210","A1","F","883381","227345","N","2","2","C21006","","CARREFOUR MARKET SOGEMA SAS","CMK","20180622","20180627","20180626","574722","20180626","194733","1","53.82"
"210","A1","F","883391","227348","N","D","1","C21006","","CARREFOUR MARKET SOGEMA SAS","CMK","20180622","20180626","20180626","574728","20180628","194735","6","263.04"
"210","A1","F","883401","227350","N","1","1","C21006","","CARREFOUR MARKET SOGEMA SAS","CMK","20180622","20180627","20180626","574733","20180628","194735","6","178.18"
"210","A1","F","883781","227389","N","D","1","C21006","","CARREFOUR MARKET SOGEMA SAS","CMK","20180623","20180627","20180626","574729","20180628","194735","28","705.6"
"210","A1","F","883791","227406","N","1","1","C21006","","CARREFOUR MARKET SOGEMA SAS","CMK","20180623","20180627","20180626","574801","20180628","194735","102","1731.42"
"210","A1","F","883801","227440","N","1","1","C21006","","CARREFOUR MARKET SOGEMA SAS","CMK","20180623","20180627","20180626","574734","20180628","194735","18","695.19"
"210","A1","F","883811","227465","N","1","1","C21006","","CARREFOUR MARKET SOGEMA SAS","CMK","20180623","20180626","20180626","574735","20180628","194735","3","208.73"
